,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,clarity_n,color_n,z
10656,10657,1.0,Fair,G,VS2,66.1,61.0,4838,6.08,5.99,3,3,3.9891349999999997
10657,10658,1.0,Good,G,VS2,56.7,62.0,4838,6.64,6.59,3,3,3.7507050000000004
10658,10659,1.18,Ideal,I,SI2,62.2,57.0,4838,6.73,6.76,1,5,4.19539
10659,10660,1.2,Premium,H,VS1,61.7,59.0,4838,6.78,6.74,4,4,4.17092
10660,10661,1.2,Very Good,I,SI1,63.1,58.0,4838,6.72,6.66,2,5,4.2213899999999995
10661,10662,1.2,Premium,J,SI1,60.6,59.0,4838,6.88,6.84,2,6,4.157159999999999
10662,10663,0.9,Ideal,H,VVS2,62.0,57.0,4838,6.2,6.15,5,4,3.8285000000000005
10663,10664,1.2,Premium,I,SI2,61.5,58.0,4838,6.82,6.77,1,5,4.178925
10664,10665,1.2,Fair,J,SI1,65.2,58.0,4838,6.67,6.58,2,6,4.319500000000001
10665,10666,1.2,Premium,J,SI1,61.4,59.0,4838,6.87,6.82,2,6,4.2028300000000005
10666,10667,0.9,Premium,F,VS2,62.3,58.0,4838,6.16,6.14,3,2,3.8314500000000002
10667,10668,0.9,Ideal,F,VS2,62.0,56.0,4838,6.23,6.15,3,2,3.8378
10668,10669,1.2,Premium,J,VS2,60.8,60.0,4839,6.85,6.89,3,6,4.176959999999999
10669,10670,1.01,Good,H,VS2,64.2,55.0,4839,6.38,6.34,3,4,4.08312
10670,10671,1.01,Premium,H,VS2,60.5,58.0,4839,6.46,6.4,3,4,3.8901499999999998
10671,10672,1.03,Ideal,D,SI2,60.7,55.0,4839,6.61,6.53,1,0,3.98799
10672,10673,1.08,Very Good,E,SI2,59.5,59.0,4840,6.71,6.78,1,1,4.013275
10673,10674,1.14,Very Good,I,SI1,62.6,55.0,4840,6.66,6.72,2,5,4.187939999999999
10674,10675,1.07,Ideal,H,SI2,62.4,55.0,4840,6.56,6.59,1,4,4.102799999999999
10675,10676,1.12,Ideal,J,SI1,62.4,57.0,4840,6.65,6.6,2,6,4.134
10676,10677,1.0,Ideal,I,VS2,62.4,52.0,4841,6.41,6.45,3,5,4.01232
10677,10678,1.21,Premium,J,VS2,59.9,59.0,4841,6.92,6.86,3,6,4.12711
10678,10679,0.9,Very Good,H,VVS2,59.7,62.0,4842,6.2,6.23,5,4,3.710355
10679,10680,1.0,Very Good,H,VS2,63.0,59.0,4842,6.43,6.34,3,4,4.02255
10680,10681,1.11,Premium,H,SI1,58.4,60.0,4842,6.87,6.83,2,4,4.0004
10681,10682,1.03,Premium,H,SI1,62.2,60.0,4843,6.4,6.43,2,4,3.99013
10682,10683,1.03,Good,H,SI1,63.3,57.0,4843,6.39,6.41,2,4,4.051200000000001
10683,10684,1.01,Ideal,F,SI2,62.7,57.0,4843,6.36,6.39,1,2,3.997125
10684,10685,1.0,Very Good,G,SI1,62.6,59.0,4844,6.29,6.33,2,3,3.95006
10685,10686,0.82,Very Good,G,IF,61.9,57.0,4844,5.96,6.0,7,3,3.70162
10686,10687,1.0,Good,F,SI1,63.8,57.0,4844,6.21,6.29,2,2,3.9875000000000003
10687,10688,1.0,Good,F,SI1,64.9,57.0,4844,6.25,6.32,2,2,4.078965
10688,10689,1.01,Fair,E,SI1,65.3,59.0,4844,6.13,6.19,2,1,4.02248
10689,10690,1.0,Fair,E,SI1,57.4,61.0,4844,6.53,6.63,2,1,3.7769199999999996
10690,10691,1.2,Premium,I,VS2,62.3,57.0,4844,6.79,6.74,3,5,4.214595
10691,10692,1.2,Ideal,I,VS2,62.6,57.0,4844,6.74,6.67,3,5,4.19733
10692,10693,1.05,Good,H,SI1,59.2,60.0,4845,6.59,6.62,2,4,3.9101600000000007
10693,10694,1.03,Fair,D,SI1,64.4,61.0,4845,6.33,6.25,2,0,4.05076
10694,10695,1.03,Ideal,E,SI2,62.3,56.0,4845,6.52,6.44,1,1,4.03704
10695,10696,1.03,Premium,E,SI2,61.8,59.0,4845,6.47,6.42,1,1,3.98301
10696,10697,0.9,Very Good,F,VS2,62.3,59.0,4846,6.1,6.16,3,2,3.81899
10697,10698,0.9,Very Good,D,SI1,60.4,59.0,4846,6.21,6.24,2,0,3.7598999999999996
10698,10699,1.04,Ideal,I,SI1,61.2,56.0,4846,6.53,6.55,2,5,4.00248
10699,10700,1.01,Very Good,F,SI1,63.5,59.0,4846,6.39,6.3,2,2,4.029075
10700,10701,0.72,Very Good,E,VVS1,61.2,57.0,4847,5.73,5.78,6,1,3.52206
10701,10702,1.2,Good,G,SI2,63.1,57.0,4847,6.73,6.77,1,3,4.25925
10702,10703,0.9,Good,H,VVS1,63.8,59.0,4847,6.09,6.13,6,4,3.8981799999999995
10703,10704,1.11,Very Good,G,SI2,63.2,56.0,4848,6.61,6.56,1,3,4.16172
10704,10705,1.03,Very Good,I,SI1,63.0,55.0,4848,6.37,6.42,2,5,4.028849999999999
10705,10706,0.91,Very Good,G,VVS2,63.4,58.0,4849,6.1,6.14,5,3,3.8800799999999995
10706,10707,1.09,Very Good,H,SI1,61.7,59.0,4849,6.53,6.59,2,4,4.0475200000000005
10707,10708,1.11,Ideal,I,SI1,61.4,60.0,4849,6.61,6.65,2,5,4.07082
10708,10709,0.96,Fair,F,SI1,60.7,65.0,4849,6.43,6.28,2,2,3.857485
10709,10710,1.64,Fair,G,I1,64.5,60.0,4849,7.44,7.35,0,3,4.769775
10710,10711,0.31,Premium,G,SI1,60.4,58.0,593,4.42,4.39,2,3,2.6606199999999993
10711,10712,0.31,Premium,G,SI1,60.7,60.0,593,4.36,4.34,2,3,2.6404499999999995
10712,10713,0.31,Ideal,D,SI2,61.3,56.0,593,4.41,4.36,1,0,2.688005
10713,10714,0.31,Premium,D,SI2,60.1,60.0,593,4.41,4.38,1,0,2.6413949999999997
10714,10715,0.31,Ideal,D,SI2,62.1,57.0,593,4.34,4.32,1,0,2.68893
10715,10716,0.31,Good,D,SI2,63.7,55.0,593,4.35,4.32,1,0,2.761395
10716,10717,0.31,Very Good,D,SI2,63.1,54.0,593,4.38,4.33,1,0,2.7480050000000005
10717,10718,0.31,Ideal,D,SI2,62.8,53.0,593,4.37,4.35,1,0,2.7380799999999996
10718,10719,0.31,Ideal,D,SI2,62.3,56.0,593,4.38,4.35,1,0,2.719395
10719,10720,0.31,Ideal,D,SI2,62.5,55.0,593,4.34,4.3,1,0,2.7
10720,10721,0.31,Premium,D,SI2,62.7,59.0,593,4.35,4.3,1,0,2.7117749999999994
10721,10722,0.31,Ideal,D,SI2,62.9,54.0,593,4.35,4.3,1,0,2.7204249999999996
10722,10723,0.31,Good,D,SI2,63.6,54.0,593,4.34,4.31,1,0,2.7506999999999997
10723,10724,0.31,Premium,D,SI2,62.1,59.0,593,4.35,4.31,1,0,2.68893
10724,10725,0.31,Ideal,D,SI2,62.6,57.0,593,4.35,4.27,1,0,2.69806
10725,10726,0.31,Premium,D,SI2,62.9,59.0,593,4.31,4.28,1,0,2.701555
10726,10727,0.31,Good,D,SI2,63.9,57.0,593,4.33,4.28,1,0,2.750895
10727,10728,0.31,Premium,I,SI1,60.7,58.0,593,4.42,4.38,2,5,2.6708000000000003
10728,10729,0.31,Ideal,D,SI2,62.0,56.0,593,4.35,4.33,1,0,2.6908
10729,10730,0.3,Premium,H,VVS1,61.3,58.0,593,4.3,4.32,6,4,2.64203
10730,10731,0.32,Very Good,E,VS2,61.6,58.0,594,4.4,4.47,3,1,2.7319600000000004
10731,10732,0.33,Premium,I,VS2,61.0,61.0,594,4.46,4.43,3,5,2.71145
10732,10733,0.33,Premium,I,VS2,60.6,58.0,594,4.47,4.44,3,5,2.69973
10733,10734,0.33,Premium,I,VS2,62.0,60.0,594,4.46,4.41,3,5,2.7497000000000003
10734,10735,0.33,Ideal,I,VS2,61.5,57.0,594,4.49,4.42,3,5,2.739825
10735,10736,0.33,Premium,I,VS2,62.6,58.0,594,4.42,4.34,3,5,2.74188
10736,10737,0.33,Ideal,I,VS2,62.4,56.0,594,4.43,4.39,3,5,2.75184
10737,10738,0.33,Premium,I,VS2,61.1,59.0,594,4.44,4.4,3,5,2.70062
10738,10739,0.33,Ideal,H,SI1,63.0,56.0,594,4.42,4.41,2,4,2.78145
10739,10740,0.33,Premium,E,SI2,60.0,59.0,594,4.49,4.47,1,1,2.688
10740,10741,1.01,Very Good,J,VVS2,62.2,56.0,4850,6.37,6.42,5,6,3.9776899999999995
10741,10742,1.15,Very Good,I,SI1,62.5,60.0,4851,6.68,6.72,2,5,4.1875
10742,10743,1.05,Very Good,E,SI2,62.3,56.0,4851,6.47,6.54,1,1,4.052615
10743,10744,1.0,Very Good,F,SI1,61.4,62.0,4851,6.32,6.36,2,2,3.89276
10744,10745,1.0,Good,F,SI1,63.6,58.0,4851,6.27,6.31,2,2,4.000439999999999
10745,10746,1.0,Premium,F,SI1,59.7,60.0,4851,6.48,6.51,2,2,3.877515
10746,10747,1.0,Very Good,F,SI1,62.8,59.0,4851,6.32,6.36,2,2,3.9815199999999997
10747,10748,1.0,Good,F,SI1,63.4,61.0,4851,6.29,6.35,2,2,4.006880000000001
10748,10749,1.02,Ideal,F,SI2,62.6,56.0,4851,6.38,6.44,1,2,4.01266
10749,10750,1.01,Ideal,H,SI1,62.7,56.0,4851,6.41,6.44,2,4,4.028475
10750,10751,1.12,Very Good,G,SI2,60.2,59.0,4852,6.7,6.85,1,3,4.07855
10751,10752,0.99,Very Good,F,SI2,61.2,56.0,4852,6.4,6.45,1,2,3.9321
10752,10753,1.22,Ideal,F,SI2,62.0,57.0,4852,6.88,6.83,1,2,4.250100000000001
10753,10754,1.01,Very Good,F,SI2,62.7,55.0,4853,6.32,6.4,1,2,3.9877200000000004
10754,10755,1.09,Very Good,F,SI2,63.2,58.0,4853,6.54,6.49,1,2,4.1174800000000005
10755,10756,1.01,Good,E,SI1,64.3,59.0,4853,6.34,6.31,2,1,4.066974999999999
10756,10757,1.01,Premium,E,SI1,62.9,59.0,4853,6.38,6.3,2,1,3.98786
10757,10758,1.12,Good,I,VS2,63.8,55.0,4853,6.63,6.57,3,5,4.2108
10758,10759,1.01,Premium,G,VS1,59.5,60.0,4853,6.49,6.48,4,3,3.858575
10759,10760,1.01,Good,E,SI1,60.9,64.0,4853,6.29,6.22,2,1,3.8092949999999997
10760,10761,1.01,Fair,E,SI1,69.5,55.0,4853,6.0,5.94,2,1,4.149150000000001
10761,10762,1.01,Ideal,E,SI1,60.7,57.0,4853,6.52,6.49,2,1,3.9485349999999997
10762,10763,1.01,Premium,E,SI1,59.6,59.0,4853,6.53,6.46,2,1,3.8710199999999997
10763,10764,1.01,Premium,E,SI1,62.0,58.0,4853,6.41,6.37,2,1,3.9618
10764,10765,1.01,Very Good,E,SI1,63.1,55.0,4853,6.41,6.34,2,1,4.022625
10765,10766,1.13,Ideal,D,SI2,61.6,55.0,4854,6.73,6.7,1,0,4.1364399999999995
10766,10767,0.89,Ideal,F,VS2,61.5,55.0,4854,6.18,6.21,3,2,3.8099250000000002
10767,10768,1.11,Ideal,J,VS1,61.7,57.0,4854,6.67,6.72,4,6,4.130815
10768,10769,0.9,Ideal,E,SI1,61.1,56.0,4854,6.21,6.23,2,1,3.8004200000000004
10769,10770,1.24,Premium,H,SI2,62.1,58.0,4854,6.92,6.88,1,4,4.2849
10770,10771,1.13,Premium,I,SI1,61.5,60.0,4854,6.72,6.68,2,5,4.1205
10771,10772,1.01,Very Good,H,SI1,61.8,60.0,4855,6.38,6.44,2,4,3.96138
10772,10773,1.02,Ideal,F,SI2,61.3,56.0,4855,6.5,6.48,1,2,3.97837
10773,10774,1.02,Premium,G,SI1,60.7,60.0,4855,6.51,6.48,2,3,3.942465
10774,10775,1.02,Premium,F,SI1,58.4,59.0,4855,6.65,6.57,2,2,3.86024
10775,10776,1.23,Premium,J,VS2,62.7,58.0,4856,6.81,6.77,3,6,4.25733
10776,10777,1.08,Very Good,E,SI2,63.4,56.0,4857,6.55,6.5,1,1,4.13685
10777,10778,1.05,Premium,G,SI1,62.1,60.0,4857,6.48,6.44,2,3,4.011660000000001
10778,10779,1.01,Very Good,I,VS1,59.7,58.0,4858,6.53,6.57,4,5,3.91035
10779,10780,0.9,Very Good,E,VS2,62.7,56.0,4858,6.13,6.21,3,1,3.8685899999999998
10780,10781,1.01,Ideal,F,SI2,62.9,57.0,4858,6.35,6.41,1,2,4.01302
10781,10782,0.93,Ideal,E,SI2,60.5,54.0,4858,6.4,6.38,1,1,3.86595
10782,10783,1.24,Premium,I,VS2,61.2,58.0,4858,6.94,6.89,3,5,4.23198
10783,10784,0.79,Ideal,F,VVS1,61.5,55.0,4858,5.98,5.95,6,2,3.668475
10784,10785,1.0,Good,G,SI1,61.9,61.0,4859,6.36,6.4,2,3,3.9492200000000004
10785,10786,0.91,Ideal,G,VS1,62.3,55.0,4860,6.17,6.22,4,3,3.8594850000000003
10786,10787,0.71,Ideal,E,VVS1,61.0,57.0,4860,5.75,5.76,6,1,3.51055
10787,10788,0.91,Fair,G,VS2,64.9,54.0,4860,6.04,6.08,3,3,3.9329400000000003
10788,10789,1.26,Ideal,J,SI2,62.8,54.0,4860,6.91,6.89,1,6,4.333200000000001
10789,10790,1.0,Fair,H,VS2,64.8,62.0,4861,6.22,6.13,3,4,4.0014
10790,10791,1.07,Very Good,G,SI1,60.5,62.0,4861,6.6,6.69,2,3,4.020225
10791,10792,1.07,Very Good,D,SI2,62.6,61.0,4861,6.42,6.49,1,0,4.04083
10792,10793,1.07,Good,G,SI1,63.1,59.0,4861,6.45,6.49,2,3,4.0825700000000005
10793,10794,1.22,Very Good,J,SI2,60.5,58.5,4861,6.84,6.96,1,6,4.1745
10794,10795,1.0,Ideal,D,SI1,60.2,57.0,4861,6.54,6.48,2,0,3.9190199999999997
10795,10796,1.15,Premium,G,SI2,62.5,55.0,4861,6.72,6.68,1,3,4.1875
10796,10797,1.24,Good,G,SI2,63.7,60.0,4861,6.77,6.7,1,3,4.290195
10797,10798,1.0,Ideal,G,SI2,62.3,56.0,4861,6.46,6.44,1,3,4.01835
10798,10799,1.0,Premium,H,VS2,59.7,58.0,4861,6.57,6.52,3,4,3.907365
10799,10800,1.0,Good,H,VS2,63.7,59.0,4861,6.3,6.26,3,4,4.00036
10800,10801,1.06,Ideal,F,SI1,61.3,57.0,4862,6.56,6.51,2,2,4.005955
10801,10802,1.06,Premium,F,SI1,62.4,58.0,4862,6.56,6.51,2,2,4.07784
10802,10803,1.06,Ideal,F,SI1,61.2,55.0,4862,6.62,6.57,2,2,4.0361400000000005
10803,10804,1.06,Premium,F,SI1,61.9,58.0,4862,6.58,6.53,2,2,4.057545
10804,10805,0.99,Very Good,G,SI1,62.8,56.0,4863,6.34,6.36,2,3,3.9878
10805,10806,1.15,Premium,G,SI1,62.0,58.0,4863,6.77,6.68,2,3,4.169499999999999
10806,10807,1.31,Good,G,SI2,63.8,56.0,4864,7.03,6.89,1,3,4.44048
10807,10808,1.08,Premium,F,SI1,62.1,58.0,4864,6.57,6.61,2,2,4.09239
10808,10809,1.0,Ideal,E,SI1,61.5,57.0,4864,6.41,6.47,2,1,3.9605999999999995
10809,10810,1.0,Very Good,E,SI1,61.9,62.0,4864,6.34,6.4,2,1,3.94303
10810,10811,1.0,Very Good,E,SI1,62.1,57.0,4864,6.35,6.4,2,1,3.958875
10811,10812,0.72,Ideal,E,VVS1,61.4,57.0,4864,5.74,5.79,6,1,3.5397100000000004
10812,10813,0.96,Premium,E,SI1,60.0,60.0,4864,6.44,6.39,2,1,3.8489999999999998
10813,10814,1.01,Fair,G,VS1,66.8,61.0,4864,6.15,6.06,4,3,4.078139999999999
10814,10815,1.19,Premium,I,SI1,62.2,58.0,4865,6.77,6.73,2,5,4.1985
10815,10816,1.01,Good,H,SI2,63.0,61.0,4865,6.32,6.29,1,4,3.97215
10816,10817,1.05,Ideal,F,SI2,62.7,54.0,4866,6.5,6.54,1,2,4.0880399999999995
10817,10818,1.0,Ideal,G,SI1,62.4,56.0,4867,6.34,6.41,2,3,3.978
10818,10819,1.0,Very Good,D,SI2,62.6,57.0,4867,6.37,6.4,1,0,3.99701
10819,10820,1.01,Very Good,H,SI1,59.3,62.0,4868,6.57,6.55,2,4,3.89008
10820,10821,1.1,Ideal,I,SI1,60.8,61.0,4868,6.63,6.7,2,5,4.05232
10821,10822,1.01,Ideal,G,SI1,60.7,58.0,4868,6.55,6.52,2,3,3.966745
10822,10823,1.16,Very Good,I,VS2,62.6,59.0,4869,6.63,6.69,3,5,4.16916
10823,10824,1.16,Ideal,I,VS2,59.3,56.0,4869,6.84,6.88,3,5,4.0679799999999995
10824,10825,0.84,Very Good,D,VS1,60.1,58.0,4869,6.12,6.15,4,0,3.6871349999999996
10825,10826,1.01,Very Good,F,SI1,60.8,59.0,4869,6.49,6.53,2,2,3.95808
10826,10827,1.15,Ideal,H,SI2,62.0,56.0,4870,6.68,6.75,1,4,4.1633
10827,10828,1.23,Good,J,SI1,63.1,57.6,4870,6.74,6.8,2,6,4.27187
10828,10829,1.02,Ideal,H,SI2,62.4,55.0,4870,6.41,6.46,1,4,4.01544
10829,10830,1.11,Very Good,H,SI1,62.0,55.0,4871,6.61,6.68,2,4,4.1198999999999995
10830,10831,0.9,Ideal,H,VS2,60.9,54.0,4871,6.19,6.22,3,4,3.778845
10831,10832,0.92,Ideal,E,SI2,62.3,56.0,4871,6.21,6.25,1,1,3.8812900000000004
10832,10833,0.9,Ideal,G,SI1,61.9,57.0,4871,6.16,6.19,2,3,3.822325
10833,10834,1.09,Ideal,H,SI1,61.9,56.0,4871,6.64,6.61,2,4,4.100875
10834,10835,1.09,Very Good,H,SI1,63.2,57.0,4871,6.57,6.54,2,4,4.14276
10835,10836,1.09,Premium,H,SI1,61.8,58.0,4871,6.63,6.58,2,4,4.0818900000000005
10836,10837,1.09,Ideal,H,SI1,62.2,56.0,4871,6.59,6.56,2,4,4.08965
10837,10838,1.09,Ideal,H,SI1,62.4,55.0,4871,6.68,6.59,2,4,4.1402399999999995
10838,10839,0.9,Very Good,G,VS1,61.7,60.0,4872,6.11,6.2,4,3,3.797635
10839,10840,1.2,Premium,I,SI1,61.7,56.0,4872,6.82,6.76,2,5,4.18943
10840,10841,1.01,Ideal,I,SI1,60.0,60.0,4872,6.53,6.57,2,5,3.93
10841,10842,1.16,Premium,H,SI2,61.8,58.0,4872,6.81,6.75,1,4,4.19004
10842,10843,1.06,Premium,H,SI1,61.6,59.0,4872,6.55,6.54,2,4,4.03172
10843,10844,1.06,Premium,H,SI1,62.8,58.0,4872,6.49,6.47,2,4,4.06944
10844,10845,1.16,Premium,I,SI1,60.0,58.0,4872,6.82,6.78,2,5,4.08
10845,10846,1.16,Premium,H,SI2,60.2,59.0,4872,6.84,6.78,1,4,4.09962
10846,10847,1.0,Ideal,H,SI1,61.9,57.0,4872,6.43,6.39,2,4,3.96779
10847,10848,1.16,Premium,I,SI1,62.7,57.0,4872,6.76,6.67,2,5,4.210305
10848,10849,1.01,Ideal,D,SI2,62.6,56.0,4872,6.4,6.34,1,0,3.98762
10849,10850,1.01,Premium,G,SI1,62.6,59.0,4872,6.38,6.3,2,3,3.9688399999999997
10850,10851,1.03,Ideal,E,SI1,58.9,57.0,4873,6.62,6.56,2,1,3.8815099999999996
10851,10852,1.07,Very Good,I,VS2,62.5,56.0,4873,6.5,6.53,3,5,4.071875
10852,10853,1.01,Very Good,H,SI1,63.6,56.0,4873,6.31,6.37,2,4,4.03224
10853,10854,1.03,Ideal,G,SI2,61.8,55.0,4873,6.5,6.52,1,3,4.02318
10854,10855,1.13,Premium,H,SI2,62.3,57.0,4873,6.68,6.65,1,4,4.152295
10855,10856,1.13,Premium,J,VS1,61.1,59.0,4873,6.74,6.67,4,6,4.096755
10856,10857,1.13,Premium,H,SI2,60.7,54.0,4873,6.82,6.72,1,4,4.109389999999999
10857,10858,1.11,Fair,E,SI2,64.7,61.0,4873,6.42,6.39,1,1,4.144035
10858,10859,1.03,Premium,H,VS1,59.2,58.0,4874,6.66,6.61,4,4,3.9279200000000003
10859,10860,1.03,Ideal,H,VS1,61.5,57.0,4874,6.49,6.45,4,4,3.9790500000000004
10860,10861,1.24,Ideal,J,SI1,61.8,57.0,4875,6.92,6.86,2,6,4.25802
10861,10862,1.14,Very Good,G,SI2,62.4,60.0,4875,6.6,6.67,1,3,4.1402399999999995
10862,10863,1.02,Very Good,H,SI1,61.2,57.0,4875,6.47,6.53,2,4,3.9779999999999998
10863,10864,1.01,Premium,G,SI1,59.9,56.0,4875,6.6,6.45,2,3,3.908475
10864,10865,1.01,Ideal,E,SI2,62.2,56.0,4875,6.45,6.42,1,1,4.00257
10865,10866,1.01,Very Good,H,SI1,61.8,59.0,4876,6.37,6.41,2,4,3.9490200000000004
10866,10867,1.01,Very Good,H,SI1,60.0,58.0,4876,6.54,6.6,2,4,3.942
10867,10868,1.23,Premium,F,SI2,61.7,58.0,4876,6.85,6.95,1,2,4.2573
10868,10869,1.01,Ideal,H,SI1,62.3,59.0,4876,6.36,6.41,2,4,3.977855
10869,10870,1.15,Ideal,G,SI2,62.4,56.0,4877,6.7,6.74,1,3,4.193280000000001
10870,10871,1.11,Good,D,SI2,60.1,63.0,4877,6.68,6.7,1,0,4.020689999999999
10871,10872,1.08,Premium,I,VS1,62.5,57.0,4877,6.54,6.51,4,5,4.078125
10872,10873,1.1,Very Good,I,VS1,61.0,59.0,4878,6.65,6.67,4,5,4.0626
10873,10874,1.28,Good,J,SI1,63.4,59.0,4878,6.84,6.89,2,6,4.35241
10874,10875,1.05,Good,E,SI1,64.2,61.0,4878,6.33,6.41,2,1,4.08954
10875,10876,1.06,Very Good,H,SI1,62.2,58.0,4878,6.45,6.53,2,4,4.03678
10876,10877,1.01,Premium,E,SI2,60.4,60.0,4878,6.49,6.46,1,1,3.9109
10877,10878,1.05,Premium,F,SI1,62.8,59.0,4879,6.43,6.4,2,2,4.02862
10878,10879,0.93,Very Good,G,VS1,62.1,59.0,4879,6.16,6.21,4,3,3.840885
10879,10880,1.21,Ideal,J,VS2,62.2,57.0,4879,6.78,6.82,3,6,4.2296000000000005
10880,10881,1.03,Very Good,H,SI1,61.4,57.0,4879,6.45,6.54,2,4,3.98793
10881,10882,1.32,Premium,H,SI2,59.4,54.0,4879,7.21,7.09,1,4,4.2471
10882,10883,1.21,Ideal,I,SI2,64.6,56.0,4879,6.67,6.62,1,5,4.292669999999999
10883,10884,1.21,Premium,I,SI2,62.1,59.0,4879,6.86,6.8,1,5,4.24143
10884,10885,1.21,Premium,I,SI2,60.7,60.0,4879,6.88,6.82,1,5,4.15795
10885,10886,1.21,Premium,I,SI2,59.9,58.0,4879,6.94,6.91,1,5,4.148075
10886,10887,1.16,Ideal,G,SI2,61.9,56.0,4880,6.73,6.77,1,3,4.17825
10887,10888,1.21,Ideal,I,SI2,60.7,56.0,4880,6.86,6.91,1,5,4.179195
10888,10889,1.02,Ideal,G,SI1,60.5,59.0,4882,6.55,6.51,2,3,3.9506499999999996
10889,10890,1.0,Good,G,SI1,64.4,54.0,4882,6.29,6.32,2,3,4.06042
10890,10891,1.11,Premium,G,SI2,60.7,56.0,4882,6.73,6.68,1,3,4.069935
10891,10892,1.11,Ideal,H,SI2,61.5,55.0,4883,6.65,6.69,1,4,4.10205
10892,10893,1.17,Ideal,J,SI1,62.3,55.0,4883,6.74,6.77,2,6,4.208365
10893,10894,1.02,Premium,F,SI1,62.5,56.0,4884,6.44,6.35,2,2,3.9968749999999997
10894,10895,1.14,Premium,G,SI2,60.4,59.0,4884,6.8,6.78,1,3,4.10116
10895,10896,1.02,Premium,H,SI1,62.9,59.0,4884,6.41,6.38,2,4,4.022455
10896,10897,0.9,Ideal,G,VS2,60.8,57.0,4884,6.26,6.17,3,3,3.77872
10897,10898,1.21,Premium,I,VS2,62.6,59.0,4884,6.77,6.67,3,5,4.20672
10898,10899,1.02,Premium,H,SI1,60.5,60.0,4884,6.58,6.51,2,4,3.9597249999999997
10899,10900,1.02,Very Good,H,SI1,63.4,57.0,4884,6.42,6.36,2,4,4.05126
10900,10901,1.02,Premium,H,SI1,62.0,60.0,4884,6.4,6.37,2,4,3.9587
10901,10902,1.03,Premium,E,SI2,62.0,59.0,4885,6.42,6.49,1,1,4.0021
10902,10903,1.18,Ideal,E,SI2,60.8,57.0,4885,6.89,6.83,1,1,4.1708799999999995
10903,10904,1.01,Ideal,H,SI1,62.1,56.0,4886,6.38,6.47,2,4,3.989925
10904,10905,1.21,Very Good,G,SI2,58.9,61.0,4887,6.91,6.98,1,3,4.090605
10905,10906,1.01,Ideal,I,VS2,61.3,53.0,4887,6.52,6.54,3,5,4.00289
10906,10907,1.06,Good,I,VS1,58.8,62.0,4887,6.65,6.72,4,5,3.93078
10907,10908,1.01,Fair,G,VS2,64.9,56.0,4887,6.27,6.21,3,3,4.04976
10908,10909,1.01,Fair,G,VS2,64.4,58.0,4887,6.25,6.18,3,3,4.00246
10909,10910,0.75,Very Good,E,VVS1,62.3,57.0,4889,5.73,5.83,6,1,3.60094
10910,10911,1.04,Premium,H,SI1,59.5,58.0,4890,6.58,6.67,2,4,3.941875
10911,10912,1.04,Premium,H,SI1,62.6,59.0,4890,6.43,6.47,2,4,4.037699999999999
10912,10913,1.14,Very Good,H,SI1,59.2,58.0,4890,6.8,6.86,2,4,4.043360000000001
10913,10914,1.01,Very Good,F,SI1,59.8,59.0,4890,6.39,6.43,2,2,3.83318
10914,10915,1.01,Very Good,G,SI1,63.0,57.0,4890,6.28,6.35,2,3,3.9784499999999996
10915,10916,1.2,Ideal,I,SI2,59.6,61.0,4890,6.95,6.97,1,5,4.14816
10916,10917,1.02,Ideal,G,SI2,61.0,57.0,4890,6.51,6.58,1,3,3.99245
10917,10918,1.11,Ideal,I,SI1,62.2,56.0,4890,6.62,6.65,2,5,4.12697
10918,10919,0.9,Premium,H,VVS1,62.3,59.0,4890,6.15,6.09,6,4,3.81276
10919,10920,1.03,Ideal,F,SI2,60.9,56.0,4891,6.56,6.51,1,2,3.979815
10920,10921,1.09,Ideal,F,SI2,61.2,57.0,4891,6.6,6.64,1,2,4.0514399999999995
10921,10922,1.2,Very Good,J,SI1,61.3,59.0,4891,6.83,6.9,2,6,4.208245
10922,10923,1.0,Fair,G,VS1,63.1,68.0,4892,6.32,6.17,4,3,3.940595
10923,10924,1.04,Premium,E,SI2,62.4,57.0,4892,6.51,6.43,1,1,4.03728
10924,10925,1.04,Premium,I,VS1,61.6,56.0,4892,6.59,6.52,4,5,4.0378799999999995
10925,10926,0.96,Very Good,G,VS1,60.5,63.0,4892,6.32,6.28,4,3,3.8115
10926,10927,1.04,Ideal,E,SI2,61.4,56.0,4892,6.56,6.5,1,1,4.0094199999999995
10927,10928,1.04,Ideal,E,SI2,62.0,55.0,4892,6.51,6.48,1,1,4.0269
10928,10929,0.91,Premium,F,VS2,62.2,58.0,4892,6.21,6.17,3,2,3.8501799999999995
10929,10930,0.8,Very Good,E,VVS2,62.8,57.0,4893,5.93,5.95,5,1,3.73032
10930,10931,1.05,Very Good,I,VS2,63.2,56.0,4895,6.47,6.51,3,5,4.10168
10931,10932,1.23,Very Good,J,VS2,62.9,59.0,4896,6.8,6.85,3,6,4.292924999999999
10932,10933,1.1,Ideal,F,SI2,60.4,55.0,4897,6.77,6.73,1,2,4.077
10933,10934,1.1,Ideal,I,VS2,62.0,56.0,4897,6.67,6.62,3,5,4.1198999999999995
10934,10935,0.9,Very Good,F,VS1,62.1,58.0,4898,6.15,6.19,4,2,3.83157
10935,10936,0.9,Good,F,VS1,62.8,60.0,4898,6.11,6.15,4,2,3.8496400000000004
10936,10937,1.47,Fair,H,I1,66.7,59.0,4898,6.98,6.94,0,4,4.642320000000001
